Stop;Longitude;Latitude;Ort
31390;12,38121;50,48822;
31391;12,38111;50,48799;
31392;12,38094;50,48767;
31393;12,38073;50,48743;
31394;12,38003;50,48678;
31395;12,37997;50,48671;
31396;12,37854;50,48534;
31397;12,37834;50,48517;
31398;12,37832;50,48514;
31399;12,37789;50,48472;
31400;12,37771;50,48449;
31401;12,37756;50,48423;
31402;12,37738;50,48382;
31403;12,37716;50,48347;
31404;12,37687;50,48319;
31405;12,37652;50,48299;
31406;12,37637;50,48293;
31407;12,37591;50,48282;
31408;12,37547;50,48278;
31409;12,37516;50,4826;
31410;12,37445;50,48208;
31411;12,37361;50,48137;
31412;12,37329;50,48099;
31413;12,37279;50,48029;
31414;12,37241;50,47962;
31415;12,37211;50,47903;
31416;12,37204;50,47885;
31417;12,37204;50,47879;
31418;12,37205;50,47874;
31419;12,3721;50,47864;
31420;12,3719;50,47847;
31421;12,37182;50,47837;
31422;12,37148;50,47769;
31423;12,37126;50,47739;
31424;12,37097;50,47714;
31425;12,37067;50,47681;
31426;12,37031;50,47634;
31427;12,3703;50,47623;
31428;12,37013;50,47594;
31429;12,36979;50,47553;
31430;12,36884;50,47412;
31431;12,36531;50,4716;
31432;12,36351;50,47024;
31433;12,36303;50,47003;
31434;12,3627;50,46993;
31435;12,36236;50,46979;
31436;12,35968;50,4692;
31437;12,35873;50,46891;
31438;12,35839;50,46883;
31439;12,35788;50,46879;
31440;12,35406;50,46886;
31441;12,35372;50,46889;
31442;12,35325;50,46889;
31443;12,35301;50,46887;
31444;12,35273;50,46882;
31445;12,35251;50,46873;
31446;12,35163;50,4683;
31447;12,35077;50,46776;
31448;12,34987;50,46714;
31449;12,34934;50,46681;
31450;12,34913;50,46673;
31451;12,34869;50,46666;
31452;12,34692;50,46657;
31453;12,34373;50,46629;
31454;12,34315;50,46619;
31455;12,3359;50,46442;
31456;12,33556;50,4643;
31457;12,33508;50,46408;
31458;12,33467;50,46383;
31459;12,33444;50,46365;
31460;12,33405;50,46326;
31461;12,33381;50,46298;
31462;12,33333;50,46235;
31463;12,33318;50,46212;
31464;12,33292;50,46179;
31465;12,3326;50,46127;
31466;12,33169;50,45954;
31467;12,3315;50,45924;
31468;12,33119;50,45884;
31469;12,33099;50,45862;
31470;12,33039;50,45807;
31471;12,33016;50,45788;
31472;12,33013;50,45784;
31473;12,32984;50,4577;
31474;12,32947;50,45765;
31475;12,32936;50,45761;
31476;12,32925;50,45754;
31477;12,3292;50,45748;
31478;12,32917;50,45741;
31479;12,3291;50,45732;
31480;12,3291;50,45711;
31481;12,32908;50,45701;
31482;12,32907;50,4569;
31483;12,32902;50,45676;
31484;12,32889;50,45655;
31485;12,32869;50,45629;
31486;12,32831;50,45598;
31487;12,32639;50,45476;
31488;12,32619;50,45461;
31489;12,32614;50,45456;
31490;12,32611;50,45451;
31491;12,32603;50,45442;
31492;12,32595;50,45428;
31493;12,32586;50,45404;
31494;12,32582;50,45384;
31495;12,32581;50,45362;
31496;12,32582;50,45355;
31497;12,32587;50,45342;
31498;12,32593;50,45331;
31499;12,326;50,45321;
31500;12,32691;50,45226;
31501;12,3273;50,45193;
31502;12,32777;50,45149;
31503;12,32833;50,45092;
31504;12,32832;50,45086;
31505;12,32832;50,45082;
31506;12,32834;50,45076;
31507;12,32843;50,45063;
31508;12,32854;50,45037;
31509;12,32852;50,4502;
31510;12,32848;50,45007;
31511;12,32832;50,44979;
31512;12,32803;50,44938;
31513;12,32779;50,44912;
31514;12,32749;50,44883;
31515;12,32664;50,4481;
31516;12,32648;50,448;
31517;12,32553;50,44757;
31518;12,32438;50,44712;
31519;12,32408;50,44695;
31520;12,32353;50,44669;
31521;12,3233;50,44654;
31522;12,32283;50,44612;
31523;12,32256;50,44583;
31524;12,32243;50,44573;
31525;12,32189;50,44522;
31526;12,32172;50,44499;
31527;12,32124;50,44426;
31528;12,321;50,44393;
31529;12,32085;50,44376;
31530;12,32062;50,4436;
31531;12,32033;50,44348;
31532;12,32003;50,4434;
31533;12,31986;50,44339;
31534;12,3195;50,44342;
31535;12,31927;50,44347;
31536;12,31888;50,44359;
31537;12,31839;50,44377;
31538;12,31805;50,44387;
31539;12,3175;50,4439;
31540;12,31722;50,44389;
31541;12,31701;50,44386;
31542;12,31679;50,4438;
31543;12,31653;50,44369;
31544;12,31542;50,44308;
31545;12,31478;50,44269;
31546;12,31376;50,44215;
31547;12,31106;50,44057;
31548;12,31085;50,44052;
31549;12,31081;50,44049;
31550;12,31082;50,44044;
31551;12,31089;50,44033;
31552;12,31055;50,44029;
31553;12,31027;50,44023;
31554;12,30993;50,44013;
31555;12,30961;50,43999;
31556;12,30953;50,43994;
31557;12,30841;50,43943;
31558;12,30732;50,43898;
31559;12,30711;50,43886;
31560;12,30673;50,43861;
31561;12,30656;50,43853;
31562;12,30627;50,43846;
31563;12,30599;50,43843;
31564;12,30573;50,43842;
31565;12,30456;50,43847;
31566;12,30331;50,43844;
31567;12,30211;50,43847;
31568;12,30186;50,43844;
31569;12,30129;50,43829;
31570;12,30118;50,43827;
31571;12,30092;50,43825;
31572;12,30051;50,43828;
31573;12,3003;50,43831;
31574;12,29916;50,43856;
31575;12,29894;50,43859;
31576;12,29885;50,43856;
31577;12,29756;50,43844;
31578;12,29663;50,43845;
31579;12,29632;50,43842;
31580;12,29554;50,43827;
31581;12,29541;50,43826;
31582;12,29464;50,43827;
31583;12,29446;50,43825;
31584;12,29435;50,43821;
31585;12,29398;50,43804;
31586;12,2936;50,43783;
31587;12,29285;50,43751;
31588;12,29229;50,43733;
31589;12,29194;50,43725;
31590;12,29164;50,43722;
31591;12,2913;50,43723;
31592;12,29042;50,43736;
31593;12,28971;50,4374;
31594;12,28921;50,43739;
31595;12,28869;50,43734;
31596;12,28817;50,43721;
31597;12,28804;50,4372;
31598;12,28706;50,43705;
31599;12,28633;50,43691;
31600;12,28566;50,43671;
31601;12,28546;50,43663;
31602;12,28537;50,43663;
31603;12,28475;50,43598;
31604;12,28455;50,43598;
31605;12,2844;50,43595;
31606;12,28426;50,43589;
31607;12,28414;50,4358;
31608;12,284;50,43574;
31609;12,28391;50,43573;
31610;12,28348;50,43574;
31611;12,28323;50,43573;
31612;12,28323;50,43536;
31613;12,28319;50,43487;
31614;12,28314;50,4347;
31615;12,28304;50,43463;
31616;12,28255;50,4345;
31617;12,28211;50,43441;
31618;12,2812;50,43432;
31619;12,28067;50,43422;
31620;12,28019;50,43421;
31621;12,2793;50,43426;
31622;12,2787;50,43416;
31623;12,27842;50,43408;
31624;12,27794;50,43389;
31625;12,27745;50,43366;
31626;12,27666;50,43358;
31627;12,27656;50,43358;
31628;12,27647;50,43359;
31629;12,27622;50,43355;
31630;12,2736;50,43297;
31631;12,27265;50,43268;
31632;12,27211;50,43254;
31633;12,27091;50,4323;
31634;12,2691;50,43206;
31635;12,26859;50,43193;
31636;12,26824;50,43182;
31637;12,2679;50,43164;
31638;12,26741;50,43134;
31639;12,26633;50,43077;
31640;12,26609;50,43058;
31641;12,2654;50,42994;
31642;12,26469;50,42947;
31643;12,2642;50,42921;
31644;12,26398;50,42912;
31645;12,26353;50,4291;
31646;12,26264;50,4291;
31647;12,26222;50,42913;
31648;12,26201;50,42916;
31649;12,26105;50,42952;
31650;12,2608;50,42947;
31651;12,26059;50,4294;
31652;12,26038;50,42935;
31653;12,25808;50,42856;
31654;12,25795;50,42865;
31655;12,25772;50,42884;
31656;12,25725;50,42866;
31657;12,25658;50,42834;
31658;12,25557;50,42801;
31659;12,25557;50,428;
31660;12,25546;50,42795;
31661;12,25472;50,42749;
31662;12,25399;50,42708;
31663;12,25271;50,42643;
31664;12,2523;50,42619;
31665;12,25171;50,4259;
31666;12,25115;50,42559;
31667;12,25037;50,42527;
31668;12,24858;50,42443;
31669;12,24744;50,424;
31670;12,24666;50,42378;
31671;12,24544;50,4235;
31672;12,24484;50,42343;
31673;12,24231;50,42338;
31674;12,24168;50,42332;
31675;12,24114;50,42324;
31676;12,23941;50,42284;
31677;12,23786;50,42258;
31678;12,23677;50,42234;
31679;12,23663;50,42226;
31680;12,23646;50,42214;
31681;12,23626;50,42205;
31682;12,23605;50,42198;
31683;12,23542;50,42191;
31684;12,23502;50,42183;
31685;12,2349;50,42179;
31686;12,23441;50,42156;
31687;12,23429;50,42149;
31688;12,23424;50,42148;
31689;12,23412;50,42144;
31690;12,23353;50,42137;
31691;12,23339;50,42132;
31692;12,23334;50,42131;
31693;12,23312;50,42118;
31694;12,23276;50,42088;
31695;12,23251;50,4207;
31696;12,2318;50,42049;
31697;12,23164;50,42042;
31698;12,2316;50,42034;
31699;12,23151;50,42021;
31700;12,23149;50,4202;
31701;12,23051;50,41921;
31702;12,22983;50,41857;
31703;12,22977;50,41848;
31704;12,22946;50,41817;
31705;12,22924;50,41789;
31706;12,22894;50,4174;
31707;12,22887;50,41724;
31708;12,22855;50,41668;
31709;12,2284;50,41649;
31710;12,22823;50,41637;
31711;12,22812;50,41627;
31712;12,22698;50,41546;
31713;12,22648;50,41514;
31714;12,22623;50,41492;
31715;12,22617;50,41484;
31716;12,22605;50,41462;
31717;12,22599;50,41445;
31718;12,22595;50,41427;
31719;12,22595;50,41419;
31720;12,22593;50,41409;
31721;12,22579;50,41377;
31722;12,22571;50,41365;
31723;12,22544;50,41342;
31724;12,22504;50,41317;
31725;12,22474;50,41301;
31726;12,22435;50,41284;
31727;12,22373;50,41247;
31728;12,22349;50,41229;
31729;12,2234;50,41224;
31730;12,22319;50,41209;
31731;12,22312;50,41202;
31732;12,22272;50,41179;
31733;12,22238;50,41146;
31734;12,22153;50,41082;
31735;12,22059;50,41002;
31736;12,22034;50,40983;
31737;12,22023;50,40973;
31738;12,21999;50,40966;
31739;12,21954;50,40958;
31740;12,21899;50,40945;
31741;12,21819;50,40922;
31742;12,21675;50,40862;
31743;12,21642;50,40845;
31744;12,21606;50,40831;
31745;12,2147;50,40803;
31746;12,21405;50,40782;
31747;12,21345;50,40766;
31748;12,2128;50,40736;
31749;12,21262;50,40733;
31750;12,21261;50,40708;
31751;12,21257;50,40695;
31752;12,21246;50,40679;
31753;12,2123;50,40672;
31754;12,21156;50,40619;
31755;12,21116;50,40595;
31756;12,21074;50,40584;
31757;12,2106;50,40579;
31758;12,21041;50,4057;
31759;12,2102;50,40558;
31760;12,2101;50,40544;
31761;12,21004;50,40531;
31762;12,20992;50,40491;
31763;12,20981;50,40478;
31764;12,20944;50,40445;
31765;12,20927;50,40434;
31766;12,20888;50,40415;
31767;12,20841;50,40396;
31768;12,20812;50,40379;
31769;12,20789;50,40362;
31770;12,20773;50,40352;
31771;12,20705;50,40319;
31772;12,20675;50,40311;
31773;12,20555;50,40292;
31774;12,20528;50,40286;
31775;12,20482;50,40272;
31776;12,20443;50,40254;
31777;12,20409;50,40245;
31778;12,20309;50,4023;
31779;12,20161;50,40192;
31780;12,20117;50,40186;
31781;12,2009;50,40185;
31782;12,20032;50,40187;
31783;12,2001;50,40186;
31784;12,19962;50,40173;
31785;12,19926;50,40152;
31786;12,19912;50,40141;
31787;12,19903;50,40132;
31788;12,19898;50,40125;
31789;12,19891;50,40108;
31790;12,19886;50,40092;
31791;12,1987;50,40078;
31792;12,19864;50,4007;
31793;12,19858;50,40067;
31794;12,19785;50,40041;
31795;12,19739;50,4003;
31796;12,19712;50,40026;
31797;12,19706;50,40034;
31798;12,19697;50,40049;
31799;12,1966;50,40093;
31800;12,19646;50,40106;
31801;12,19631;50,40115;
31802;12,19611;50,40124;
31803;12,19591;50,4013;
31804;12,19565;50,40135;
31805;12,19297;50,40161;
31806;12,19252;50,40162;
31807;12,192;50,4016;
31808;12,19128;50,40153;
31809;12,19136;50,40102;
31810;12,19151;50,40078;
31811;12,19146;50,40059;
31812;12,1914;50,40051;
31813;12,19119;50,4004;
31814;12,19045;50,40008;
31815;12,18985;50,39991;
31816;12,18952;50,39977;
31817;12,18885;50,39942;
31818;12,18862;50,39927;
31819;12,18845;50,39914;
31820;12,18829;50,39897;
31821;12,18812;50,39862;
31822;12,18805;50,39852;
31823;12,18735;50,39797;
31824;12,18735;50,39789;
31825;12,18737;50,39776;
31826;12,18739;50,39772;
31827;12,18746;50,39742;
31828;12,18753;50,39723;
31829;12,18757;50,39716;
31830;12,18788;50,39637;
31831;12,18798;50,39595;
31832;12,18808;50,39511;
31833;12,18803;50,39505;
31834;12,188;50,39495;
31835;12,18799;50,39486;
31836;12,18802;50,39372;
31837;12,18804;50,39361;
31838;12,18803;50,39311;
31839;12,18799;50,39301;
31840;12,18786;50,39287;
31841;12,18703;50,39236;
31842;12,18631;50,39199;
31843;12,18616;50,39185;
31844;12,1861;50,39176;
31845;12,18606;50,39135;
31846;12,18588;50,39108;
31847;12,18559;50,39089;
31848;12,18539;50,3908;
31849;12,1849;50,39064;
31850;12,18456;50,39047;
31851;12,18306;50,38947;
31852;12,18243;50,38897;
31853;12,18222;50,38877;
31854;12,18187;50,38837;
31855;12,18145;50,38783;
31856;12,18122;50,38761;
31857;12,18089;50,38737;
31858;12,18043;50,38713;
31859;12,18022;50,38704;
31860;12,17924;50,38674;
31861;12,1788;50,38665;
31862;12,17737;50,38643;
31863;12,17691;50,38634;
31864;12,1763;50,38627;
31865;12,17486;50,38623;
31866;12,17206;50,38596;
31867;12,17158;50,38586;
31868;12,1713;50,38576;
31869;12,1702;50,3857;
31870;12,17002;50,38567;
31871;12,16989;50,38563;
31872;12,16922;50,38528;
31873;12,16874;50,38509;
31874;12,16814;50,38491;
31875;12,16761;50,38478;
31876;12,16715;50,38472;
31877;12,16702;50,38467;
31878;12,16685;50,38458;
31879;12,16654;50,3843;
31880;12,16648;50,38421;
31881;12,16642;50,38417;
31882;12,1662;50,38407;
31883;12,16578;50,38393;
31884;12,16559;50,38389;
31885;12,16522;50,38374;
31886;12,16512;50,38367;
31887;12,16508;50,38362;
31888;12,16455;50,38316;
31889;12,16374;50,38262;
31890;12,16337;50,38287;
31891;12,16315;50,38299;
31892;12,1624;50,38328;
31893;12,16221;50,38326;
31894;12,16201;50,38319;
31895;12,16128;50,38281;
31896;12,16054;50,38248;
31897;12,15963;50,38214;
31898;12,15925;50,38193;
31899;12,15915;50,38186;
31900;12,15905;50,38177;
31901;12,15893;50,3817;
31902;12,15807;50,38132;
31903;12,15781;50,38123;
31904;12,15736;50,38113;
31905;12,15709;50,3811;
31906;12,15653;50,38108;
31907;12,15546;50,38097;
31908;12,15533;50,38093;
31909;12,15466;50,38062;
31910;12,1544;50,38048;
31911;12,15415;50,3803;
31912;12,15225;50,37917;
31913;12,1507;50,37838;
31914;12,1504;50,37821;
31915;12,15024;50,37815;
31916;12,14997;50,37809;
31917;12,14961;50,37798;
31918;12,14943;50,37789;
31919;12,14893;50,37757;
31920;12,14843;50,37731;
31921;12,14718;50,37681;
31922;12,14689;50,37674;
31923;12,14672;50,37673;
31924;12,14536;50,37689;
31925;12,14493;50,37689;
31926;12,14436;50,37686;
31927;12,14347;50,37687;
31928;12,14143;50,37704;
31929;12,13696;50,37574;
31930;12,13662;50,37568;
31931;12,13547;50,37561;
31932;12,13531;50,37559;
31933;12,13493;50,37551;
31934;12,13202;50,3746;
31935;12,13155;50,3745;
31936;12,12541;50,37394;
31937;12,12504;50,37389;
31938;12,12391;50,37361;
31939;12,12365;50,37353;
31940;12,1235;50,37347;
31941;12,12271;50,37299;
31942;12,12252;50,37282;
31943;12,12148;50,37151;
31944;12,12116;50,37057;
31945;12,121;50,37029;
31946;12,12085;50,37009;
31947;12,12063;50,36989;
31948;12,12034;50,36971;
31949;12,11986;50,36934;
31950;12,11978;50,36929;
31951;12,1196;50,36921;
31952;12,11947;50,36917;
31953;12,11912;50,36911;
31954;12,1188;50,36909;
31955;12,11846;50,36913;
31956;12,11788;50,36927;
31957;12,11776;50,36928;
31958;12,11764;50,36927;
31959;12,11749;50,36924;
31960;12,11493;50,36842;
31961;12,11397;50,36807;
31962;12,11354;50,36787;
31963;12,11037;50,36594;
31964;12,11017;50,36579;
31965;12,11008;50,3657;
31966;12,10997;50,36553;
31967;12,1099;50,36536;
31968;12,1096;50,36443;
31969;12,10941;50,36393;
31970;12,10935;50,36381;
31971;12,10926;50,36369;
31972;12,10912;50,36355;
31973;12,10898;50,36345;
31974;12,10639;50,36186;
31975;12,10601;50,36166;
31976;12,09964;50,35881;
31977;12,09952;50,35874;
31978;12,09936;50,35862;
31979;12,09691;50,35617;
31980;12,09484;50,35426;
31981;12,09312;50,35252;
31982;12,09305;50,35246;
31983;12,09279;50,35229;
31984;12,09247;50,35218;
31985;12,09109;50,35181;
31986;12,09093;50,35178;
31987;12,08728;50,35081;
31988;12,08716;50,35076;
31989;12,08704;50,35067;
31990;12,08489;50,34842;
31991;12,0844;50,34786;
31992;12,08373;50,34717;
31993;12,08318;50,34667;
31994;12,08179;50,34573;
31995;12,08022;50,34476;
31996;12,07621;50,34282;
31997;12,07538;50,34247;
31998;12,07517;50,34234;
31999;12,07497;50,34219;
32000;12,07486;50,34209;
32001;12,07471;50,34191;
32002;12,07459;50,34171;
32003;12,07431;50,34172;
32004;12,074;50,3417;
32005;12,07387;50,34167;
32006;12,07369;50,34161;
32007;12,07029;50,33994;
32008;12,0699;50,33977;
32009;12,06972;50,33971;
32010;12,06917;50,33959;
32011;12,06455;50,33922;
32012;12,06284;50,33922;
32013;12,06181;50,33908;
32014;12,06148;50,33901;
32015;12,06116;50,3389;
32016;12,06033;50,33854;
32017;12,05899;50,33805;
32018;12,05865;50,33789;
32019;12,0577;50,33732;
32020;12,057;50,33694;
32021;12,05657;50,33679;
32022;12,05627;50,33675;
32023;12,05578;50,33664;
32024;12,05549;50,33655;
32025;12,05535;50,33649;
32026;12,05421;50,33591;
32027;12,05327;50,3355;
32028;12,05313;50,33547;
32029;12,05287;50,33547;
32030;12,05203;50,33555;
32031;12,05193;50,33558;
32032;12,05176;50,33567;
32033;12,05148;50,33587;
32034;12,05138;50,33592;
32035;12,05126;50,33596;
32036;12,05112;50,33598;
32037;12,05102;50,33597;
32038;12,05017;50,33576;
32039;12,04986;50,3357;
32040;12,04824;50,33547;
32041;12,04806;50,33542;
32042;12,04776;50,33531;
32043;12,0473;50,33506;
32044;12,0466;50,33461;
32045;12,04286;50,33285;
32046;12,04043;50,33179;
32047;12,04007;50,33167;
32048;12,03977;50,33159;
32049;12,03941;50,33156;
32050;12,03824;50,33165;
32051;12,0381;50,33165;
32052;12,03802;50,33166;
32053;12,03663;50,33164;
32054;12,03529;50,33153;
32055;12,03482;50,33145;
32056;12,03466;50,33141;
32057;12,03446;50,33134;
32058;12,03414;50,33117;
32059;12,03358;50,33079;
32060;12,03342;50,3307;
32061;12,0331;50,33056;
32062;12,03207;50,3302;
32063;12,03171;50,33002;
32064;12,03107;50,32979;
32065;12,02991;50,32951;
32066;12,02939;50,32941;
32067;12,02677;50,32917;
32068;12,02558;50,32911;
32069;12,02418;50,32911;
32070;12,0238;50,32906;
32071;12,02276;50,32877;
32072;12,02239;50,32863;
32073;12,02151;50,32836;
32074;12,02145;50,32833;
32075;12,01997;50,32784;
32076;12,01935;50,32758;
32077;12,01916;50,32748;
32078;12,01867;50,32729;
32079;12,01848;50,32724;
32080;12,01817;50,32719;
32081;12,01697;50,32708;
32082;12,01658;50,32709;
32083;12,01594;50,32714;
32084;12,01504;50,32727;
32085;12,01306;50,32782;
32086;12,01205;50,328;
32087;12,01167;50,328;
32088;12,01126;50,32796;
32089;12,00607;50,32703;
32090;12,00419;50,32662;
32091;12,00343;50,3264;
32092;12,0019;50,32579;
32093;12,00152;50,3256;
32094;12,00068;50,32511;
32095;11,9998;50,32454;
32096;11,99854;50,32378;
32097;11,99791;50,32343;
32098;11,9978;50,32335;
32099;11,99765;50,32321;
32100;11,99744;50,32295;
32101;11,99636;50,32191;
32102;11,99608;50,32172;
32103;11,99577;50,32156;
32104;11,99527;50,32136;
32105;11,99491;50,32126;
32106;11,99447;50,32119;
32107;11,99386;50,32113;
32108;11,99364;50,32109;
32109;11,99354;50,32105;
32110;11,99343;50,32095;
32111;11,99325;50,32073;
32112;11,99202;50,32084;
32113;11,99124;50,32086;
32114;11,99107;50,32085;
32115;11,98764;50,32092;
32116;11,98542;50,32091;
32117;11,97941;50,32058;
32118;11,97873;50,32058;
32119;11,97715;50,3207;
32120;11,97659;50,32077;
32121;11,97654;50,32077;
32122;11,97289;50,32119;
32123;11,97129;50,32153;
32124;11,97101;50,32157;
32125;11,97079;50,32158;
32126;11,97049;50,32157;
32127;11,96662;50,32104;
32128;11,96581;50,32089;
32129;11,96533;50,32077;
32130;11,96033;50,31893;
32131;11,95817;50,31806;
32132;11,95733;50,31788;
32133;11,95654;50,31782;
32134;11,95607;50,31784;
